base_date,emd_cd,detached,apt,town,multiplex,commercial_building
855,2019-08-31,50130580,34108,18251,10641,6543,1814
856,2019-08-31,50130590,34108,18251,10641,6543,1814
857,2019-08-31,50130600,34108,18251,10641,6543,1814
858,2019-08-31,50130610,34108,18251,10641,6543,1814
859,2019-08-31,50130620,34108,18251,10641,6543,1814
860,2019-09-30,50110250,60578,58244,18880,28829,3900
861,2019-09-30,50110253,60578,58244,18880,28829,3900
862,2019-09-30,50110256,60578,58244,18880,28829,3900
863,2019-09-30,50110259,60578,58244,18880,28829,3900
864,2019-09-30,50110310,60578,58244,18880,28829,3900
865,2019-09-30,50110320,60578,58244,18880,28829,3900
866,2019-09-30,50110330,60578,58244,18880,28829,3900
867,2019-09-30,50110510,60578,58244,18880,28829,3900
868,2019-09-30,50110520,60578,58244,18880,28829,3900
869,2019-09-30,50110530,60578,58244,18880,28829,3900
870,2019-09-30,50110540,60578,58244,18880,28829,3900
871,2019-09-30,50110550,60578,58244,18880,28829,3900
872,2019-09-30,50110560,60578,58244,18880,28829,3900
873,2019-09-30,50110570,60578,58244,18880,28829,3900
874,2019-09-30,50110580,60578,58244,18880,28829,3900
875,2019-09-30,50110590,60578,58244,18880,28829,3900
876,2019-09-30,50110600,60578,58244,18880,28829,3900
877,2019-09-30,50110610,60578,58244,18880,28829,3900
878,2019-09-30,50110620,60578,58244,18880,28829,3900
879,2019-09-30,50110630,60578,58244,18880,28829,3900
880,2019-09-30,50110640,60578,58244,18880,28829,3900
881,2019-09-30,50110650,60578,58244,18880,28829,3900
882,2019-09-30,50110660,60578,58244,18880,28829,3900
883,2019-09-30,50110670,60578,58244,18880,28829,3900
884,2019-09-30,50110680,60578,58244,18880,28829,3900
885,2019-09-30,50110690,60578,58244,18880,28829,3900
886,2019-09-30,50130250,34108,18251,10641,6543,1814
887,2019-09-30,50130253,34108,18251,10641,6543,1814
888,2019-09-30,50130259,34108,18251,10641,6543,1814
889,2019-09-30,50130310,34108,18251,10641,6543,1814
890,2019-09-30,50130320,34108,18251,10641,6543,1814
891,2019-09-30,50130510,34108,18251,10641,6543,1814
892,2019-09-30,50130520,34108,18251,10641,6543,1814
893,2019-09-30,50130530,34108,18251,10641,6543,1814
894,2019-09-30,50130540,34108,18251,10641,6543,1814
895,2019-09-30,50130550,34108,18251,10641,6543,1814
896,2019-09-30,50130560,34108,18251,10641,6543,1814
897,2019-09-30,50130570,34108,18251,10641,6543,1814
898,2019-09-30,50130580,34108,18251,10641,6543,1814
899,2019-09-30,50130590,34108,18251,10641,6543,1814
900,2019-09-30,50130600,34108,18251,10641,6543,1814
901,2019-09-30,50130610,34108,18251,10641,6543,1814
902,2019-09-30,50130620,34108,18251,10641,6543,1814
903,2019-10-31,50110250,60578,58244,18880,28829,3900
904,2019-10-31,50110253,60578,58244,18880,28829,3900
905,2019-10-31,50110256,60578,58244,18880,28829,3900
906,2019-10-31,50110259,60578,58244,18880,28829,3900
907,2019-10-31,50110310,60578,58244,18880,28829,3900
908,2019-10-31,50110320,60578,58244,18880,28829,3900
909,2019-10-31,50110330,60578,58244,18880,28829,3900
910,2019-10-31,50110510,60578,58244,18880,28829,3900
911,2019-10-31,50110520,60578,58244,18880,28829,3900
912,2019-10-31,50110530,60578,58244,18880,28829,3900
913,2019-10-31,50110540,60578,58244,18880,28829,3900
914,2019-10-31,50110550,60578,58244,18880,28829,3900
915,2019-10-31,50110560,60578,58244,18880,28829,3900
916,2019-10-31,50110570,60578,58244,18880,28829,3900
917,2019-10-31,50110580,60578,58244,18880,28829,3900
918,2019-10-31,50110590,60578,58244,18880,28829,3900
919,2019-10-31,50110600,60578,58244,18880,28829,3900
920,2019-10-31,50110610,60578,58244,18880,28829,3900
921,2019-10-31,50110620,60578,58244,18880,28829,3900
922,2019-10-31,50110630,60578,58244,18880,28829,3900
923,2019-10-31,50110640,60578,58244,18880,28829,3900
924,2019-10-31,50110650,60578,58244,18880,28829,3900
925,2019-10-31,50110660,60578,58244,18880,28829,3900
926,2019-10-31,50110670,60578,58244,18880,28829,3900
927,2019-10-31,50110680,60578,58244,18880,28829,3900
928,2019-10-31,50110690,60578,58244,18880,28829,3900
929,2019-10-31,50130250,34108,18251,10641,6543,1814
930,2019-10-31,50130253,34108,18251,10641,6543,1814
931,2019-10-31,50130259,34108,18251,10641,6543,1814
932,2019-10-31,50130310,34108,18251,10641,6543,1814
933,2019-10-31,50130320,34108,18251,10641,6543,1814
934,2019-10-31,50130510,34108,18251,10641,6543,1814
935,2019-10-31,50130520,34108,18251,10641,6543,1814
936,2019-10-31,50130530,34108,18251,10641,6543,1814
937,2019-10-31,50130540,34108,18251,10641,6543,1814
938,2019-10-31,50130550,34108,18251,10641,6543,1814
939,2019-10-31,50130560,34108,18251,10641,6543,1814
940,2019-10-31,50130570,34108,18251,10641,6543,1814
941,2019-10-31,50130580,34108,18251,10641,6543,1814
942,2019-10-31,50130590,34108,18251,10641,6543,1814
943,2019-10-31,50130600,34108,18251,10641,6543,1814
944,2019-10-31,50130610,34108,18251,10641,6543,1814
945,2019-10-31,50130620,34108,18251,10641,6543,1814
946,2019-11-30,50110250,60578,58244,18880,28829,3900
947,2019-11-30,50110253,60578,58244,18880,28829,3900
948,2019-11-30,50110256,60578,58244,18880,28829,3900
949,2019-11-30,50110259,60578,58244,18880,28829,3900
950,2019-11-30,50110310,60578,58244,18880,28829,3900
951,2019-11-30,50110320,60578,58244,18880,28829,3900
952,2019-11-30,50110330,60578,58244,18880,28829,3900
953,2019-11-30,50110510,60578,58244,18880,28829,3900
954,2019-11-30,50110520,60578,58244,18880,28829,3900
955,2019-11-30,50110530,60578,58244,18880,28829,3900
956,2019-11-30,50110540,60578,58244,18880,28829,3900
957,2019-11-30,50110550,60578,58244,18880,28829,3900
958,2019-11-30,50110560,60578,58244,18880,28829,3900
959,2019-11-30,50110570,60578,58244,18880,28829,3900
960,2019-11-30,50110580,60578,58244,18880,28829,3900
961,2019-11-30,50110590,60578,58244,18880,28829,3900
962,2019-11-30,50110600,60578,58244,18880,28829,3900
963,2019-11-30,50110610,60578,58244,18880,28829,3900
964,2019-11-30,50110620,60578,58244,18880,28829,3900
965,2019-11-30,50110630,60578,58244,18880,28829,3900
966,2019-11-30,50110640,60578,58244,18880,28829,3900
967,2019-11-30,50110650,60578,58244,18880,28829,3900
968,2019-11-30,50110660,60578,58244,18880,28829,3900
969,2019-11-30,50110670,60578,58244,18880,28829,3900
970,2019-11-30,50110680,60578,58244,18880,28829,3900
971,2019-11-30,50110690,60578,58244,18880,28829,3900
972,2019-11-30,50130250,34108,18251,10641,6543,1814
973,2019-11-30,50130253,34108,18251,10641,6543,1814
974,2019-11-30,50130259,34108,18251,10641,6543,1814
975,2019-11-30,50130310,34108,18251,10641,6543,1814
976,2019-11-30,50130320,34108,18251,10641,6543,1814
977,2019-11-30,50130510,34108,18251,10641,6543,1814
978,2019-11-30,50130520,34108,18251,10641,6543,1814
979,2019-11-30,50130530,34108,18251,10641,6543,1814
980,2019-11-30,50130540,34108,18251,10641,6543,1814
981,2019-11-30,50130550,34108,18251,10641,6543,1814
982,2019-11-30,50130560,34108,18251,10641,6543,1814
983,2019-11-30,50130570,34108,18251,10641,6543,1814
984,2019-11-30,50130580,34108,18251,10641,6543,1814
985,2019-11-30,50130590,34108,18251,10641,6543,1814
986,2019-11-30,50130600,34108,18251,10641,6543,1814
987,2019-11-30,50130610,34108,18251,10641,6543,1814
988,2019-11-30,50130620,34108,18251,10641,6543,1814
989,2019-12-31,50110250,60578,58244,18880,28829,3900
990,2019-12-31,50110253,60578,58244,18880,28829,3900
991,2019-12-31,50110256,60578,58244,18880,28829,3900
992,2019-12-31,50110259,60578,58244,18880,28829,3900
993,2019-12-31,50110310,60578,58244,18880,28829,3900
994,2019-12-31,50110320,60578,58244,18880,28829,3900
995,2019-12-31,50110330,60578,58244,18880,28829,3900
996,2019-12-31,50110510,60578,58244,18880,28829,3900
997,2019-12-31,50110520,60578,58244,18880,28829,3900
998,2019-12-31,50110530,60578,58244,18880,28829,3900
999,2019-12-31,50110540,60578,58244,18880,28829,3900
1000,2019-12-31,50110550,60578,58244,18880,28829,3900
1001,2019-12-31,50110560,60578,58244,18880,28829,3900
1002,2019-12-31,50110570,60578,58244,18880,28829,3900
1003,2019-12-31,50110580,60578,58244,18880,28829,3900
1004,2019-12-31,50110590,60578,58244,18880,28829,3900
1005,2019-12-31,50110600,60578,58244,18880,28829,3900
1006,2019-12-31,50110610,60578,58244,18880,28829,3900
1007,2019-12-31,50110620,60578,58244,18880,28829,3900
1008,2019-12-31,50110630,60578,58244,18880,28829,3900
1009,2019-12-31,50110640,60578,58244,18880,28829,3900
1010,2019-12-31,50110650,60578,58244,18880,28829,3900
1011,2019-12-31,50110660,60578,58244,18880,28829,3900
1012,2019-12-31,50110670,60578,58244,18880,28829,3900
1013,2019-12-31,50110680,60578,58244,18880,28829,3900
1014,2019-12-31,50110690,60578,58244,18880,28829,3900
1015,2019-12-31,50130250,34108,18251,10641,6543,1814
1016,2019-12-31,50130253,34108,18251,10641,6543,1814
1017,2019-12-31,50130259,34108,18251,10641,6543,1814
1018,2019-12-31,50130310,34108,18251,10641,6543,1814
1019,2019-12-31,50130320,34108,18251,10641,6543,1814
1020,2019-12-31,50130510,34108,18251,10641,6543,1814
1021,2019-12-31,50130520,34108,18251,10641,6543,1814
1022,2019-12-31,50130530,34108,18251,10641,6543,1814
1023,2019-12-31,50130540,34108,18251,10641,6543,1814
1024,2019-12-31,50130550,34108,18251,10641,6543,1814
1025,2019-12-31,50130560,34108,18251,10641,6543,1814
1026,2019-12-31,50130570,34108,18251,10641,6543,1814
1027,2019-12-31,50130580,34108,18251,10641,6543,1814
1028,2019-12-31,50130590,34108,18251,10641,6543,1814
1029,2019-12-31,50130600,34108,18251,10641,6543,1814
1030,2019-12-31,50130610,34108,18251,10641,6543,1814
1031,2019-12-31,50130620,34108,18251,10641,6543,1814
1032,2020-01-31,50110250,5542,954,1085,608,277
1033,2020-01-31,50110253,9367,1059,1739,1601,335
1034,2020-01-31,50110256,5532,134,231,380,244
1035,2020-01-31,50110259,6281,759,1493,1108,254
1036,2020-01-31,50110310,3864,24,217,81,104
1037,2020-01-31,50110320,783,X,X,20,21
1038,2020-01-31,50110330,658,X,6,7,50
1039,2020-01-31,50110510,439,115,15,143,84
1040,2020-01-31,50110520,3584,5116,411,1302,203
1041,2020-01-31,50110530,726,1226,64,239,138
1042,2020-01-31,50110540,3609,6553,2521,3647,486
1043,2020-01-31,50110550,1879,1147,179,712,153
1044,2020-01-31,50110560,1144,763,121,468,133
1045,2020-01-31,50110570,1268,263,132,530,85
1046,2020-01-31,50110580,2417,1161,272,716,109
1047,2020-01-31,50110590,1049,1145,233,665,56
1048,2020-01-31,50110600,1156,5510,612,1411,105
1049,2020-01-31,50110610,1494,5778,613,918,111
1050,2020-01-31,50110620,697,689,255,364,39
1051,2020-01-31,50110630,2134,4363,3227,2975,199
1052,2020-01-31,50110640,1094,545,1394,1797,114
1053,2020-01-31,50110650,1902,7474,1753,4015,279
1054,2020-01-31,50110660,2266,10247,2248,3429,225
1055,2020-01-31,50110670,1338,4098,412,1399,126
1056,2020-01-31,50110680,571,292,229,491,38
1057,2020-01-31,50110690,496,276,158,109,61
1058,2020-01-31,50130250,4792,715,3153,948,247
1059,2020-01-31,50130253,5359,705,504,289,171
1060,2020-01-31,50130259,4617,674,212,548,219
1061,2020-01-31,50130310,3791,193,464,479,141
1062,2020-01-31,50130320,3522,285,461,461,144
1063,2020-01-31,50130510,870,279,170,215,56
1064,2020-01-31,50130520,316,359,131,18,66
1065,2020-01-31,50130530,526,130,35,158,162
1066,2020-01-31,50130540,569,348,93,98,90
1067,2020-01-31,50130550,1222,33,296,347,47
1068,2020-01-31,50130560,1327,142,567,78,59
1069,2020-01-31,50130570,863,6483,571,1211,182
1070,2020-01-31,50130580,852,1758,512,625,66
1071,2020-01-31,50130590,1844,2143,1688,397,81
1072,2020-01-31,50130600,1612,2529,797,214,39
1073,2020-01-31,50130610,1484,1667,1152,615,88
1074,2020-01-31,50130620,1023,X,219,39,29
1075,2020-02-29,50110250,5542,954,1085,608,277
1076,2020-02-29,50110253,9367,1059,1739,1601,335
1077,2020-02-29,50110256,5532,134,231,380,244
1078,2020-02-29,50110259,6281,759,1493,1108,254
1079,2020-02-29,50110310,3864,24,217,81,104
1080,2020-02-29,50110320,783,X,X,20,21
1081,2020-02-29,50110330,658,X,6,7,50
1082,2020-02-29,50110510,439,115,15,143,84
1083,2020-02-29,50110520,3584,5116,411,1302,203
1084,2020-02-29,50110530,726,1226,64,239,138
1085,2020-02-29,50110540,3609,6553,2521,3647,486
1086,2020-02-29,50110550,1879,1147,179,712,153
1087,2020-02-29,50110560,1144,763,121,468,133
1088,2020-02-29,50110570,1268,263,132,530,85
1089,2020-02-29,50110580,2417,1161,272,716,109
1090,2020-02-29,50110590,1049,1145,233,665,56
1091,2020-02-29,50110600,1156,5510,612,1411,105
1092,2020-02-29,50110610,1494,5778,613,918,111
1093,2020-02-29,50110620,697,689,255,364,39
1094,2020-02-29,50110630,2134,4363,3227,2975,199
1095,2020-02-29,50110640,1094,545,1394,1797,114
1096,2020-02-29,50110650,1902,7474,1753,4015,279
1097,2020-02-29,50110660,2266,10247,2248,3429,225
1098,2020-02-29,50110670,1338,4098,412,1399,126
1099,2020-02-29,50110680,571,292,229,491,38
1100,2020-02-29,50110690,496,276,158,109,61
1101,2020-02-29,50130250,4792,715,3153,948,247
1102,2020-02-29,50130253,5359,705,504,289,171
1103,2020-02-29,50130259,4617,674,212,548,219
1104,2020-02-29,50130310,3791,193,464,479,141
1105,2020-02-29,50130320,3522,285,461,461,144
1106,2020-02-29,50130510,870,279,170,215,56
1107,2020-02-29,50130520,316,359,131,18,66
1108,2020-02-29,50130530,526,130,35,158,162
1109,2020-02-29,50130540,569,348,93,98,90
1110,2020-02-29,50130550,1222,33,296,347,47
1111,2020-02-29,50130560,1327,142,567,78,59
1112,2020-02-29,50130570,863,6483,571,1211,182
1113,2020-02-29,50130580,852,1758,512,625,66
1114,2020-02-29,50130590,1844,2143,1688,397,81
1115,2020-02-29,50130600,1612,2529,797,214,39
1116,2020-02-29,50130610,1484,1667,1152,615,88
1117,2020-02-29,50130620,1023,X,219,39,29
1118,2020-03-31,50110250,5542,954,1085,608,277
1119,2020-03-31,50110253,9367,1059,1739,1601,335
1120,2020-03-31,50110256,5532,134,231,380,244
1121,2020-03-31,50110259,6281,759,1493,1108,254
1122,2020-03-31,50110310,3864,24,217,81,104
1123,2020-03-31,50110320,783,X,X,20,21
1124,2020-03-31,50110330,658,X,6,7,50
1125,2020-03-31,50110510,439,115,15,143,84
1126,2020-03-31,50110520,3584,5116,411,1302,203
1127,2020-03-31,50110530,726,1226,64,239,138
1128,2020-03-31,50110540,3609,6553,2521,3647,486
1129,2020-03-31,50110550,1879,1147,179,712,153
1130,2020-03-31,50110560,1144,763,121,468,133
1131,2020-03-31,50110570,1268,263,132,530,85
1132,2020-03-31,50110580,2417,1161,272,716,109
1133,2020-03-31,50110590,1049,1145,233,665,56
1134,2020-03-31,50110600,1156,5510,612,1411,105
1135,2020-03-31,50110610,1494,5778,613,918,111
1136,2020-03-31,50110620,697,689,255,364,39
1137,2020-03-31,50110630,2134,4363,3227,2975,199
1138,2020-03-31,50110640,1094,545,1394,1797,114
1139,2020-03-31,50110650,1902,7474,1753,4015,279
1140,2020-03-31,50110660,2266,10247,2248,3429,225
1141,2020-03-31,50110670,1338,4098,412,1399,126
1142,2020-03-31,50110680,571,292,229,491,38
1143,2020-03-31,50110690,496,276,158,109,61
1144,2020-03-31,50130250,4792,715,3153,948,247
1145,2020-03-31,50130253,5359,705,504,289,171
1146,2020-03-31,50130259,4617,674,212,548,219
1147,2020-03-31,50130310,3791,193,464,479,141
1148,2020-03-31,50130320,3522,285,461,461,144
1149,2020-03-31,50130510,870,279,170,215,56
1150,2020-03-31,50130520,316,359,131,18,66
1151,2020-03-31,50130530,526,130,35,158,162
1152,2020-03-31,50130540,569,348,93,98,90
1153,2020-03-31,50130550,1222,33,296,347,47
1154,2020-03-31,50130560,1327,142,567,78,59
1155,2020-03-31,50130570,863,6483,571,1211,182
1156,2020-03-31,50130580,852,1758,512,625,66
1157,2020-03-31,50130590,1844,2143,1688,397,81
1158,2020-03-31,50130600,1612,2529,797,214,39
1159,2020-03-31,50130610,1484,1667,1152,615,88
1160,2020-03-31,50130620,1023,X,219,39,29
1161,2020-04-30,50110250,5542,954,1085,608,277
1162,2020-04-30,50110253,9367,1059,1739,1601,335
1163,2020-04-30,50110256,5532,134,231,380,244
1164,2020-04-30,50110259,6281,759,1493,1108,254
1165,2020-04-30,50110310,3864,24,217,81,104
1166,2020-04-30,50110320,783,X,X,20,21
1167,2020-04-30,50110330,658,X,6,7,50
1168,2020-04-30,50110510,439,115,15,143,84
1169,2020-04-30,50110520,3584,5116,411,1302,203
1170,2020-04-30,50110530,726,1226,64,239,138
1171,2020-04-30,50110540,3609,6553,2521,3647,486
1172,2020-04-30,50110550,1879,1147,179,712,153
1173,2020-04-30,50110560,1144,763,121,468,133
1174,2020-04-30,50110570,1268,263,132,530,85
1175,2020-04-30,50110580,2417,1161,272,716,109
1176,2020-04-30,50110590,1049,1145,233,665,56
1177,2020-04-30,50110600,1156,5510,612,1411,105
1178,2020-04-30,50110610,1494,5778,613,918,111
1179,2020-04-30,50110620,697,689,255,364,39
1180,2020-04-30,50110630,2134,4363,3227,2975,199
1181,2020-04-30,50110640,1094,545,1394,1797,114
1182,2020-04-30,50110650,1902,7474,1753,4015,279
1183,2020-04-30,50110660,2266,10247,2248,3429,225
1184,2020-04-30,50110670,1338,4098,412,1399,126
1185,2020-04-30,50110680,571,292,229,491,38
1186,2020-04-30,50110690,496,276,158,109,61
1187,2020-04-30,50130250,4792,715,3153,948,247
1188,2020-04-30,50130253,5359,705,504,289,171
1189,2020-04-30,50130259,4617,674,212,548,219
1190,2020-04-30,50130310,3791,193,464,479,141
1191,2020-04-30,50130320,3522,285,461,461,144
1192,2020-04-30,50130510,870,279,170,215,56
1193,2020-04-30,50130520,316,359,131,18,66
1194,2020-04-30,50130530,526,130,35,158,162
1195,2020-04-30,50130540,569,348,93,98,90
1196,2020-04-30,50130550,1222,33,296,347,47
1197,2020-04-30,50130560,1327,142,567,78,59
1198,2020-04-30,50130570,863,6483,571,1211,182
1199,2020-04-30,50130580,852,1758,512,625,66
1200,2020-04-30,50130590,1844,2143,1688,397,81
1201,2020-04-30,50130600,1612,2529,797,214,39
1202,2020-04-30,50130610,1484,1667,1152,615,88
1203,2020-04-30,50130620,1023,X,219,39,29
1204,2020-05-31,50110250,5542,954,1085,608,277
1205,2020-05-31,50110253,9367,1059,1739,1601,335
1206,2020-05-31,50110256,5532,134,231,380,244
1207,2020-05-31,50110259,6281,759,1493,1108,254
1208,2020-05-31,50110310,3864,24,217,81,104
1209,2020-05-31,50110320,783,X,X,20,21
1210,2020-05-31,50110330,658,X,6,7,50
1211,2020-05-31,50110510,439,115,15,143,84
1212,2020-05-31,50110520,3584,5116,411,1302,203
1213,2020-05-31,50110530,726,1226,64,239,138
1214,2020-05-31,50110540,3609,6553,2521,3647,486
1215,2020-05-31,50110550,1879,1147,179,712,153
1216,2020-05-31,50110560,1144,763,121,468,133
1217,2020-05-31,50110570,1268,263,132,530,85
1218,2020-05-31,50110580,2417,1161,272,716,109
1219,2020-05-31,50110590,1049,1145,233,665,56
1220,2020-05-31,50110600,1156,5510,612,1411,105
1221,2020-05-31,50110610,1494,5778,613,918,111
1222,2020-05-31,50110620,697,689,255,364,39
1223,2020-05-31,50110630,2134,4363,3227,2975,199
1224,2020-05-31,50110640,1094,545,1394,1797,114
1225,2020-05-31,50110650,1902,7474,1753,4015,279
1226,2020-05-31,50110660,2266,10247,2248,3429,225
1227,2020-05-31,50110670,1338,4098,412,1399,126
1228,2020-05-31,50110680,571,292,229,491,38
1229,2020-05-31,50110690,496,276,158,109,61
1230,2020-05-31,50130250,4792,715,3153,948,247
1231,2020-05-31,50130253,5359,705,504,289,171
1232,2020-05-31,50130259,4617,674,212,548,219
1233,2020-05-31,50130310,3791,193,464,479,141
1234,2020-05-31,50130320,3522,285,461,461,144
1235,2020-05-31,50130510,870,279,170,215,56
1236,2020-05-31,50130520,316,359,131,18,66
1237,2020-05-31,50130530,526,130,35,158,162
1238,2020-05-31,50130540,569,348,93,98,90
1239,2020-05-31,50130550,1222,33,296,347,47
1240,2020-05-31,50130560,1327,142,567,78,59
1241,2020-05-31,50130570,863,6483,571,1211,182
1242,2020-05-31,50130580,852,1758,512,625,66
1243,2020-05-31,50130590,1844,2143,1688,397,81
1244,2020-05-31,50130600,1612,2529,797,214,39
1245,2020-05-31,50130610,1484,1667,1152,615,88
1246,2020-05-31,50130620,1023,X,219,39,29
1247,2020-06-30,50110250,5542,954,1085,608,277
1248,2020-06-30,50110253,9367,1059,1739,1601,335
1249,2020-06-30,50110256,5532,134,231,380,244
1250,2020-06-30,50110259,6281,759,1493,1108,254
1251,2020-06-30,50110310,3864,24,217,81,104
1252,2020-06-30,50110320,783,X,X,20,21
1253,2020-06-30,50110330,658,X,6,7,50
1254,2020-06-30,50110510,439,115,15,143,84
1255,2020-06-30,50110520,3584,5116,411,1302,203
1256,2020-06-30,50110530,726,1226,64,239,138
1257,2020-06-30,50110540,3609,6553,2521,3647,486
1258,2020-06-30,50110550,1879,1147,179,712,153
1259,2020-06-30,50110560,1144,763,121,468,133
1260,2020-06-30,50110570,1268,263,132,530,85
1261,2020-06-30,50110580,2417,1161,272,716,109
1262,2020-06-30,50110590,1049,1145,233,665,56
1263,2020-06-30,50110600,1156,5510,612,1411,105
1264,2020-06-30,50110610,1494,5778,613,918,111
1265,2020-06-30,50110620,697,689,255,364,39
1266,2020-06-30,50110630,2134,4363,3227,2975,199
1267,2020-06-30,50110640,1094,545,1394,1797,114
1268,2020-06-30,50110650,1902,7474,1753,4015,279
1269,2020-06-30,50110660,2266,10247,2248,3429,225
1270,2020-06-30,50110670,1338,4098,412,1399,126
1271,2020-06-30,50110680,571,292,229,491,38
1272,2020-06-30,50110690,496,276,158,109,61
1273,2020-06-30,50130250,4792,715,3153,948,247
1274,2020-06-30,50130253,5359,705,504,289,171
1275,2020-06-30,50130259,4617,674,212,548,219
1276,2020-06-30,50130310,3791,193,464,479,141
1277,2020-06-30,50130320,3522,285,461,461,144
1278,2020-06-30,50130510,870,279,170,215,56
1279,2020-06-30,50130520,316,359,131,18,66
1280,2020-06-30,50130530,526,130,35,158,162
1281,2020-06-30,50130540,569,348,93,98,90
1282,2020-06-30,50130550,1222,33,296,347,47
1283,2020-06-30,50130560,1327,142,567,78,59
1284,2020-06-30,50130570,863,6483,571,1211,182
1285,2020-06-30,50130580,852,1758,512,625,66
1286,2020-06-30,50130590,1844,2143,1688,397,81
1287,2020-06-30,50130600,1612,2529,797,214,39
1288,2020-06-30,50130610,1484,1667,1152,615,88
1289,2020-06-30,50130620,1023,X,219,39,29
1290,2020-07-31,50110250,5542,954,1085,608,277
1291,2020-07-31,50110253,9367,1059,1739,1601,335
1292,2020-07-31,50110256,5532,134,231,380,244
1293,2020-07-31,50110259,6281,759,1493,1108,254
1294,2020-07-31,50110310,3864,24,217,81,104
1295,2020-07-31,50110320,783,X,X,20,21
1296,2020-07-31,50110330,658,X,6,7,50
1297,2020-07-31,50110510,439,115,15,143,84
1298,2020-07-31,50110520,3584,5116,411,1302,203
1299,2020-07-31,50110530,726,1226,64,239,138
1300,2020-07-31,50110540,3609,6553,2521,3647,486
1301,2020-07-31,50110550,1879,1147,179,712,153
1302,2020-07-31,50110560,1144,763,121,468,133
1303,2020-07-31,50110570,1268,263,132,530,85
1304,2020-07-31,50110580,2417,1161,272,716,109
1305,2020-07-31,50110590,1049,1145,233,665,56
1306,2020-07-31,50110600,1156,5510,612,1411,105
1307,2020-07-31,50110610,1494,5778,613,918,111
1308,2020-07-31,50110620,697,689,255,364,39
1309,2020-07-31,50110630,2134,4363,3227,2975,199
1310,2020-07-31,50110640,1094,545,1394,1797,114
1311,2020-07-31,50110650,1902,7474,1753,4015,279
1312,2020-07-31,50110660,2266,10247,2248,3429,225
1313,2020-07-31,50110670,1338,4098,412,1399,126
1314,2020-07-31,50110680,571,292,229,491,38
1315,2020-07-31,50110690,496,276,158,109,61
