base_date,emd_cd,detached,apt,town,multiplex,commercial_building
1316,2020-07-31,50130250,4792,715,3153,948,247
1317,2020-07-31,50130253,5359,705,504,289,171
1318,2020-07-31,50130259,4617,674,212,548,219
1319,2020-07-31,50130310,3791,193,464,479,141
1320,2020-07-31,50130320,3522,285,461,461,144
1321,2020-07-31,50130510,870,279,170,215,56
1322,2020-07-31,50130520,316,359,131,18,66
1323,2020-07-31,50130530,526,130,35,158,162
1324,2020-07-31,50130540,569,348,93,98,90
1325,2020-07-31,50130550,1222,33,296,347,47
1326,2020-07-31,50130560,1327,142,567,78,59
1327,2020-07-31,50130570,863,6483,571,1211,182
1328,2020-07-31,50130580,852,1758,512,625,66
1329,2020-07-31,50130590,1844,2143,1688,397,81
1330,2020-07-31,50130600,1612,2529,797,214,39
1331,2020-07-31,50130610,1484,1667,1152,615,88
1332,2020-07-31,50130620,1023,X,219,39,29
1333,2020-08-31,50110250,5542,954,1085,608,277
1334,2020-08-31,50110253,9367,1059,1739,1601,335
1335,2020-08-31,50110256,5532,134,231,380,244
1336,2020-08-31,50110259,6281,759,1493,1108,254
1337,2020-08-31,50110310,3864,24,217,81,104
1338,2020-08-31,50110320,783,X,X,20,21
1339,2020-08-31,50110330,658,X,6,7,50
1340,2020-08-31,50110510,439,115,15,143,84
1341,2020-08-31,50110520,3584,5116,411,1302,203
1342,2020-08-31,50110530,726,1226,64,239,138
1343,2020-08-31,50110540,3609,6553,2521,3647,486
1344,2020-08-31,50110550,1879,1147,179,712,153
1345,2020-08-31,50110560,1144,763,121,468,133
1346,2020-08-31,50110570,1268,263,132,530,85
1347,2020-08-31,50110580,2417,1161,272,716,109
1348,2020-08-31,50110590,1049,1145,233,665,56
1349,2020-08-31,50110600,1156,5510,612,1411,105
1350,2020-08-31,50110610,1494,5778,613,918,111
1351,2020-08-31,50110620,697,689,255,364,39
1352,2020-08-31,50110630,2134,4363,3227,2975,199
1353,2020-08-31,50110640,1094,545,1394,1797,114
1354,2020-08-31,50110650,1902,7474,1753,4015,279
1355,2020-08-31,50110660,2266,10247,2248,3429,225
1356,2020-08-31,50110670,1338,4098,412,1399,126
1357,2020-08-31,50110680,571,292,229,491,38
1358,2020-08-31,50110690,496,276,158,109,61
1359,2020-08-31,50130250,4792,715,3153,948,247
1360,2020-08-31,50130253,5359,705,504,289,171
1361,2020-08-31,50130259,4617,674,212,548,219
1362,2020-08-31,50130310,3791,193,464,479,141
1363,2020-08-31,50130320,3522,285,461,461,144
1364,2020-08-31,50130510,870,279,170,215,56
1365,2020-08-31,50130520,316,359,131,18,66
1366,2020-08-31,50130530,526,130,35,158,162
1367,2020-08-31,50130540,569,348,93,98,90
1368,2020-08-31,50130550,1222,33,296,347,47
1369,2020-08-31,50130560,1327,142,567,78,59
1370,2020-08-31,50130570,863,6483,571,1211,182
1371,2020-08-31,50130580,852,1758,512,625,66
1372,2020-08-31,50130590,1844,2143,1688,397,81
1373,2020-08-31,50130600,1612,2529,797,214,39
1374,2020-08-31,50130610,1484,1667,1152,615,88
1375,2020-08-31,50130620,1023,X,219,39,29
1376,2020-09-30,50110250,5542,954,1085,608,277
1377,2020-09-30,50110253,9367,1059,1739,1601,335
1378,2020-09-30,50110256,5532,134,231,380,244
1379,2020-09-30,50110259,6281,759,1493,1108,254
1380,2020-09-30,50110310,3864,24,217,81,104
1381,2020-09-30,50110320,783,X,X,20,21
1382,2020-09-30,50110330,658,X,6,7,50
1383,2020-09-30,50110510,439,115,15,143,84
1384,2020-09-30,50110520,3584,5116,411,1302,203
1385,2020-09-30,50110530,726,1226,64,239,138
1386,2020-09-30,50110540,3609,6553,2521,3647,486
1387,2020-09-30,50110550,1879,1147,179,712,153
1388,2020-09-30,50110560,1144,763,121,468,133
1389,2020-09-30,50110570,1268,263,132,530,85
1390,2020-09-30,50110580,2417,1161,272,716,109
1391,2020-09-30,50110590,1049,1145,233,665,56
1392,2020-09-30,50110600,1156,5510,612,1411,105
1393,2020-09-30,50110610,1494,5778,613,918,111
1394,2020-09-30,50110620,697,689,255,364,39
1395,2020-09-30,50110630,2134,4363,3227,2975,199
1396,2020-09-30,50110640,1094,545,1394,1797,114
1397,2020-09-30,50110650,1902,7474,1753,4015,279
1398,2020-09-30,50110660,2266,10247,2248,3429,225
1399,2020-09-30,50110670,1338,4098,412,1399,126
1400,2020-09-30,50110680,571,292,229,491,38
1401,2020-09-30,50110690,496,276,158,109,61
1402,2020-09-30,50130250,4792,715,3153,948,247
1403,2020-09-30,50130253,5359,705,504,289,171
1404,2020-09-30,50130259,4617,674,212,548,219
1405,2020-09-30,50130310,3791,193,464,479,141
1406,2020-09-30,50130320,3522,285,461,461,144
1407,2020-09-30,50130510,870,279,170,215,56
1408,2020-09-30,50130520,316,359,131,18,66
1409,2020-09-30,50130530,526,130,35,158,162
1410,2020-09-30,50130540,569,348,93,98,90
1411,2020-09-30,50130550,1222,33,296,347,47
1412,2020-09-30,50130560,1327,142,567,78,59
1413,2020-09-30,50130570,863,6483,571,1211,182
1414,2020-09-30,50130580,852,1758,512,625,66
1415,2020-09-30,50130590,1844,2143,1688,397,81
1416,2020-09-30,50130600,1612,2529,797,214,39
1417,2020-09-30,50130610,1484,1667,1152,615,88
1418,2020-09-30,50130620,1023,X,219,39,29
1419,2020-10-31,50110250,5542,954,1085,608,277
1420,2020-10-31,50110253,9367,1059,1739,1601,335
1421,2020-10-31,50110256,5532,134,231,380,244
1422,2020-10-31,50110259,6281,759,1493,1108,254
1423,2020-10-31,50110310,3864,24,217,81,104
1424,2020-10-31,50110320,783,X,X,20,21
1425,2020-10-31,50110330,658,X,6,7,50
1426,2020-10-31,50110510,439,115,15,143,84
1427,2020-10-31,50110520,3584,5116,411,1302,203
1428,2020-10-31,50110530,726,1226,64,239,138
1429,2020-10-31,50110540,3609,6553,2521,3647,486
1430,2020-10-31,50110550,1879,1147,179,712,153
1431,2020-10-31,50110560,1144,763,121,468,133
1432,2020-10-31,50110570,1268,263,132,530,85
1433,2020-10-31,50110580,2417,1161,272,716,109
1434,2020-10-31,50110590,1049,1145,233,665,56
1435,2020-10-31,50110600,1156,5510,612,1411,105
1436,2020-10-31,50110610,1494,5778,613,918,111
1437,2020-10-31,50110620,697,689,255,364,39
1438,2020-10-31,50110630,2134,4363,3227,2975,199
1439,2020-10-31,50110640,1094,545,1394,1797,114
1440,2020-10-31,50110650,1902,7474,1753,4015,279
1441,2020-10-31,50110660,2266,10247,2248,3429,225
1442,2020-10-31,50110670,1338,4098,412,1399,126
1443,2020-10-31,50110680,571,292,229,491,38
1444,2020-10-31,50110690,496,276,158,109,61
1445,2020-10-31,50130250,4792,715,3153,948,247
1446,2020-10-31,50130253,5359,705,504,289,171
1447,2020-10-31,50130259,4617,674,212,548,219
1448,2020-10-31,50130310,3791,193,464,479,141
1449,2020-10-31,50130320,3522,285,461,461,144
1450,2020-10-31,50130510,870,279,170,215,56
1451,2020-10-31,50130520,316,359,131,18,66
1452,2020-10-31,50130530,526,130,35,158,162
1453,2020-10-31,50130540,569,348,93,98,90
1454,2020-10-31,50130550,1222,33,296,347,47
1455,2020-10-31,50130560,1327,142,567,78,59
1456,2020-10-31,50130570,863,6483,571,1211,182
1457,2020-10-31,50130580,852,1758,512,625,66
1458,2020-10-31,50130590,1844,2143,1688,397,81
1459,2020-10-31,50130600,1612,2529,797,214,39
1460,2020-10-31,50130610,1484,1667,1152,615,88
1461,2020-10-31,50130620,1023,X,219,39,29
1462,2020-11-30,50110250,5542,954,1085,608,277
1463,2020-11-30,50110253,9367,1059,1739,1601,335
1464,2020-11-30,50110256,5532,134,231,380,244
1465,2020-11-30,50110259,6281,759,1493,1108,254
1466,2020-11-30,50110310,3864,24,217,81,104
1467,2020-11-30,50110320,783,X,X,20,21
1468,2020-11-30,50110330,658,X,6,7,50
1469,2020-11-30,50110510,439,115,15,143,84
1470,2020-11-30,50110520,3584,5116,411,1302,203
1471,2020-11-30,50110530,726,1226,64,239,138
1472,2020-11-30,50110540,3609,6553,2521,3647,486
1473,2020-11-30,50110550,1879,1147,179,712,153
1474,2020-11-30,50110560,1144,763,121,468,133
1475,2020-11-30,50110570,1268,263,132,530,85
1476,2020-11-30,50110580,2417,1161,272,716,109
1477,2020-11-30,50110590,1049,1145,233,665,56
1478,2020-11-30,50110600,1156,5510,612,1411,105
1479,2020-11-30,50110610,1494,5778,613,918,111
1480,2020-11-30,50110620,697,689,255,364,39
1481,2020-11-30,50110630,2134,4363,3227,2975,199
1482,2020-11-30,50110640,1094,545,1394,1797,114
1483,2020-11-30,50110650,1902,7474,1753,4015,279
1484,2020-11-30,50110660,2266,10247,2248,3429,225
1485,2020-11-30,50110670,1338,4098,412,1399,126
1486,2020-11-30,50110680,571,292,229,491,38
1487,2020-11-30,50110690,496,276,158,109,61
1488,2020-11-30,50130250,4792,715,3153,948,247
1489,2020-11-30,50130253,5359,705,504,289,171
1490,2020-11-30,50130259,4617,674,212,548,219
1491,2020-11-30,50130310,3791,193,464,479,141
1492,2020-11-30,50130320,3522,285,461,461,144
1493,2020-11-30,50130510,870,279,170,215,56
1494,2020-11-30,50130520,316,359,131,18,66
1495,2020-11-30,50130530,526,130,35,158,162
1496,2020-11-30,50130540,569,348,93,98,90
1497,2020-11-30,50130550,1222,33,296,347,47
1498,2020-11-30,50130560,1327,142,567,78,59
1499,2020-11-30,50130570,863,6483,571,1211,182
1500,2020-11-30,50130580,852,1758,512,625,66
1501,2020-11-30,50130590,1844,2143,1688,397,81
1502,2020-11-30,50130600,1612,2529,797,214,39
1503,2020-11-30,50130610,1484,1667,1152,615,88
1504,2020-11-30,50130620,1023,X,219,39,29
1505,2020-12-31,50110250,5542,954,1085,608,277
1506,2020-12-31,50110253,9367,1059,1739,1601,335
1507,2020-12-31,50110256,5532,134,231,380,244
1508,2020-12-31,50110259,6281,759,1493,1108,254
1509,2020-12-31,50110310,3864,24,217,81,104
1510,2020-12-31,50110320,783,X,X,20,21
1511,2020-12-31,50110330,658,X,6,7,50
1512,2020-12-31,50110510,439,115,15,143,84
1513,2020-12-31,50110520,3584,5116,411,1302,203
1514,2020-12-31,50110530,726,1226,64,239,138
1515,2020-12-31,50110540,3609,6553,2521,3647,486
1516,2020-12-31,50110550,1879,1147,179,712,153
1517,2020-12-31,50110560,1144,763,121,468,133
1518,2020-12-31,50110570,1268,263,132,530,85
1519,2020-12-31,50110580,2417,1161,272,716,109
1520,2020-12-31,50110590,1049,1145,233,665,56
1521,2020-12-31,50110600,1156,5510,612,1411,105
1522,2020-12-31,50110610,1494,5778,613,918,111
1523,2020-12-31,50110620,697,689,255,364,39
1524,2020-12-31,50110630,2134,4363,3227,2975,199
1525,2020-12-31,50110640,1094,545,1394,1797,114
1526,2020-12-31,50110650,1902,7474,1753,4015,279
1527,2020-12-31,50110660,2266,10247,2248,3429,225
1528,2020-12-31,50110670,1338,4098,412,1399,126
1529,2020-12-31,50110680,571,292,229,491,38
1530,2020-12-31,50110690,496,276,158,109,61
1531,2020-12-31,50130250,4792,715,3153,948,247
1532,2020-12-31,50130253,5359,705,504,289,171
1533,2020-12-31,50130259,4617,674,212,548,219
1534,2020-12-31,50130310,3791,193,464,479,141
1535,2020-12-31,50130320,3522,285,461,461,144
1536,2020-12-31,50130510,870,279,170,215,56
1537,2020-12-31,50130520,316,359,131,18,66
1538,2020-12-31,50130530,526,130,35,158,162
1539,2020-12-31,50130540,569,348,93,98,90
1540,2020-12-31,50130550,1222,33,296,347,47
1541,2020-12-31,50130560,1327,142,567,78,59
1542,2020-12-31,50130570,863,6483,571,1211,182
1543,2020-12-31,50130580,852,1758,512,625,66
1544,2020-12-31,50130590,1844,2143,1688,397,81
1545,2020-12-31,50130600,1612,2529,797,214,39
1546,2020-12-31,50130610,1484,1667,1152,615,88
1547,2020-12-31,50130620,1023,X,219,39,29
1548,2021-01-31,50110250,5542,954,1085,608,277
1549,2021-01-31,50110253,9367,1059,1739,1601,335
1550,2021-01-31,50110256,5532,134,231,380,244
1551,2021-01-31,50110259,6281,759,1493,1108,254
1552,2021-01-31,50110310,3864,24,217,81,104
1553,2021-01-31,50110320,783,X,X,20,21
1554,2021-01-31,50110330,658,X,6,7,50
1555,2021-01-31,50110510,439,115,15,143,84
1556,2021-01-31,50110520,3584,5116,411,1302,203
1557,2021-01-31,50110530,726,1226,64,239,138
1558,2021-01-31,50110540,3609,6553,2521,3647,486
1559,2021-01-31,50110550,1879,1147,179,712,153
1560,2021-01-31,50110560,1144,763,121,468,133
1561,2021-01-31,50110570,1268,263,132,530,85
1562,2021-01-31,50110580,2417,1161,272,716,109
1563,2021-01-31,50110590,1049,1145,233,665,56
1564,2021-01-31,50110600,1156,5510,612,1411,105
1565,2021-01-31,50110610,1494,5778,613,918,111
1566,2021-01-31,50110620,697,689,255,364,39
1567,2021-01-31,50110630,2134,4363,3227,2975,199
1568,2021-01-31,50110640,1094,545,1394,1797,114
1569,2021-01-31,50110650,1902,7474,1753,4015,279
1570,2021-01-31,50110660,2266,10247,2248,3429,225
1571,2021-01-31,50110670,1338,4098,412,1399,126
1572,2021-01-31,50110680,571,292,229,491,38
1573,2021-01-31,50110690,496,276,158,109,61
1574,2021-01-31,50130250,4792,715,3153,948,247
1575,2021-01-31,50130253,5359,705,504,289,171
1576,2021-01-31,50130259,4617,674,212,548,219
1577,2021-01-31,50130310,3791,193,464,479,141
1578,2021-01-31,50130320,3522,285,461,461,144
1579,2021-01-31,50130510,870,279,170,215,56
1580,2021-01-31,50130520,316,359,131,18,66
1581,2021-01-31,50130530,526,130,35,158,162
1582,2021-01-31,50130540,569,348,93,98,90
1583,2021-01-31,50130550,1222,33,296,347,47
1584,2021-01-31,50130560,1327,142,567,78,59
1585,2021-01-31,50130570,863,6483,571,1211,182
1586,2021-01-31,50130580,852,1758,512,625,66
1587,2021-01-31,50130590,1844,2143,1688,397,81
1588,2021-01-31,50130600,1612,2529,797,214,39
1589,2021-01-31,50130610,1484,1667,1152,615,88
1590,2021-01-31,50130620,1023,X,219,39,29
1591,2021-02-28,50110250,5542,954,1085,608,277
1592,2021-02-28,50110253,9367,1059,1739,1601,335
1593,2021-02-28,50110256,5532,134,231,380,244
1594,2021-02-28,50110259,6281,759,1493,1108,254
1595,2021-02-28,50110310,3864,24,217,81,104
1596,2021-02-28,50110320,783,X,X,20,21
1597,2021-02-28,50110330,658,X,6,7,50
1598,2021-02-28,50110510,439,115,15,143,84
1599,2021-02-28,50110520,3584,5116,411,1302,203
1600,2021-02-28,50110530,726,1226,64,239,138
1601,2021-02-28,50110540,3609,6553,2521,3647,486
1602,2021-02-28,50110550,1879,1147,179,712,153
1603,2021-02-28,50110560,1144,763,121,468,133
1604,2021-02-28,50110570,1268,263,132,530,85
1605,2021-02-28,50110580,2417,1161,272,716,109
1606,2021-02-28,50110590,1049,1145,233,665,56
1607,2021-02-28,50110600,1156,5510,612,1411,105
1608,2021-02-28,50110610,1494,5778,613,918,111
1609,2021-02-28,50110620,697,689,255,364,39
1610,2021-02-28,50110630,2134,4363,3227,2975,199
1611,2021-02-28,50110640,1094,545,1394,1797,114
1612,2021-02-28,50110650,1902,7474,1753,4015,279
1613,2021-02-28,50110660,2266,10247,2248,3429,225
1614,2021-02-28,50110670,1338,4098,412,1399,126
1615,2021-02-28,50110680,571,292,229,491,38
1616,2021-02-28,50110690,496,276,158,109,61
1617,2021-02-28,50130250,4792,715,3153,948,247
1618,2021-02-28,50130253,5359,705,504,289,171
1619,2021-02-28,50130259,4617,674,212,548,219
1620,2021-02-28,50130310,3791,193,464,479,141
1621,2021-02-28,50130320,3522,285,461,461,144
1622,2021-02-28,50130510,870,279,170,215,56
1623,2021-02-28,50130520,316,359,131,18,66
1624,2021-02-28,50130530,526,130,35,158,162
1625,2021-02-28,50130540,569,348,93,98,90
1626,2021-02-28,50130550,1222,33,296,347,47
1627,2021-02-28,50130560,1327,142,567,78,59
1628,2021-02-28,50130570,863,6483,571,1211,182
1629,2021-02-28,50130580,852,1758,512,625,66
1630,2021-02-28,50130590,1844,2143,1688,397,81
1631,2021-02-28,50130600,1612,2529,797,214,39
1632,2021-02-28,50130610,1484,1667,1152,615,88
1633,2021-02-28,50130620,1023,X,219,39,29
1634,2021-03-31,50110250,5542,954,1085,608,277
1635,2021-03-31,50110253,9367,1059,1739,1601,335
1636,2021-03-31,50110256,5532,134,231,380,244
1637,2021-03-31,50110259,6281,759,1493,1108,254
1638,2021-03-31,50110310,3864,24,217,81,104
1639,2021-03-31,50110320,783,X,X,20,21
1640,2021-03-31,50110330,658,X,6,7,50
1641,2021-03-31,50110510,439,115,15,143,84
1642,2021-03-31,50110520,3584,5116,411,1302,203
1643,2021-03-31,50110530,726,1226,64,239,138
1644,2021-03-31,50110540,3609,6553,2521,3647,486
1645,2021-03-31,50110550,1879,1147,179,712,153
1646,2021-03-31,50110560,1144,763,121,468,133
1647,2021-03-31,50110570,1268,263,132,530,85
1648,2021-03-31,50110580,2417,1161,272,716,109
1649,2021-03-31,50110590,1049,1145,233,665,56
1650,2021-03-31,50110600,1156,5510,612,1411,105
1651,2021-03-31,50110610,1494,5778,613,918,111
1652,2021-03-31,50110620,697,689,255,364,39
1653,2021-03-31,50110630,2134,4363,3227,2975,199
1654,2021-03-31,50110640,1094,545,1394,1797,114
1655,2021-03-31,50110650,1902,7474,1753,4015,279
1656,2021-03-31,50110660,2266,10247,2248,3429,225
1657,2021-03-31,50110670,1338,4098,412,1399,126
1658,2021-03-31,50110680,571,292,229,491,38
1659,2021-03-31,50110690,496,276,158,109,61
1660,2021-03-31,50130250,4792,715,3153,948,247
1661,2021-03-31,50130253,5359,705,504,289,171
1662,2021-03-31,50130259,4617,674,212,548,219
1663,2021-03-31,50130310,3791,193,464,479,141
1664,2021-03-31,50130320,3522,285,461,461,144
1665,2021-03-31,50130510,870,279,170,215,56
1666,2021-03-31,50130520,316,359,131,18,66
1667,2021-03-31,50130530,526,130,35,158,162
1668,2021-03-31,50130540,569,348,93,98,90
1669,2021-03-31,50130550,1222,33,296,347,47
1670,2021-03-31,50130560,1327,142,567,78,59
1671,2021-03-31,50130570,863,6483,571,1211,182
1672,2021-03-31,50130580,852,1758,512,625,66
1673,2021-03-31,50130590,1844,2143,1688,397,81
1674,2021-03-31,50130600,1612,2529,797,214,39
1675,2021-03-31,50130610,1484,1667,1152,615,88
1676,2021-03-31,50130620,1023,X,219,39,29
1677,2021-04-30,50110250,5542,954,1085,608,277
1678,2021-04-30,50110253,9367,1059,1739,1601,335
1679,2021-04-30,50110256,5532,134,231,380,244
1680,2021-04-30,50110259,6281,759,1493,1108,254
1681,2021-04-30,50110310,3864,24,217,81,104
1682,2021-04-30,50110320,783,X,X,20,21
1683,2021-04-30,50110330,658,X,6,7,50
1684,2021-04-30,50110510,439,115,15,143,84
1685,2021-04-30,50110520,3584,5116,411,1302,203
1686,2021-04-30,50110530,726,1226,64,239,138
1687,2021-04-30,50110540,3609,6553,2521,3647,486
1688,2021-04-30,50110550,1879,1147,179,712,153
1689,2021-04-30,50110560,1144,763,121,468,133
1690,2021-04-30,50110570,1268,263,132,530,85
1691,2021-04-30,50110580,2417,1161,272,716,109
1692,2021-04-30,50110590,1049,1145,233,665,56
1693,2021-04-30,50110600,1156,5510,612,1411,105
1694,2021-04-30,50110610,1494,5778,613,918,111
1695,2021-04-30,50110620,697,689,255,364,39
1696,2021-04-30,50110630,2134,4363,3227,2975,199
1697,2021-04-30,50110640,1094,545,1394,1797,114
1698,2021-04-30,50110650,1902,7474,1753,4015,279
1699,2021-04-30,50110660,2266,10247,2248,3429,225
1700,2021-04-30,50110670,1338,4098,412,1399,126
1701,2021-04-30,50110680,571,292,229,491,38
1702,2021-04-30,50110690,496,276,158,109,61
1703,2021-04-30,50130250,4792,715,3153,948,247
1704,2021-04-30,50130253,5359,705,504,289,171
1705,2021-04-30,50130259,4617,674,212,548,219
1706,2021-04-30,50130310,3791,193,464,479,141
1707,2021-04-30,50130320,3522,285,461,461,144
1708,2021-04-30,50130510,870,279,170,215,56
1709,2021-04-30,50130520,316,359,131,18,66
1710,2021-04-30,50130530,526,130,35,158,162
1711,2021-04-30,50130540,569,348,93,98,90
1712,2021-04-30,50130550,1222,33,296,347,47
1713,2021-04-30,50130560,1327,142,567,78,59
1714,2021-04-30,50130570,863,6483,571,1211,182
1715,2021-04-30,50130580,852,1758,512,625,66
1716,2021-04-30,50130590,1844,2143,1688,397,81
1717,2021-04-30,50130600,1612,2529,797,214,39
1718,2021-04-30,50130610,1484,1667,1152,615,88
1719,2021-04-30,50130620,1023,X,219,39,29
1720,2021-05-31,50110250,5542,954,1085,608,277
1721,2021-05-31,50110253,9367,1059,1739,1601,335
1722,2021-05-31,50110256,5532,134,231,380,244
1723,2021-05-31,50110259,6281,759,1493,1108,254
1724,2021-05-31,50110310,3864,24,217,81,104
1725,2021-05-31,50110320,783,X,X,20,21
1726,2021-05-31,50110330,658,X,6,7,50
1727,2021-05-31,50110510,439,115,15,143,84
1728,2021-05-31,50110520,3584,5116,411,1302,203
1729,2021-05-31,50110530,726,1226,64,239,138
1730,2021-05-31,50110540,3609,6553,2521,3647,486
1731,2021-05-31,50110550,1879,1147,179,712,153
1732,2021-05-31,50110560,1144,763,121,468,133
1733,2021-05-31,50110570,1268,263,132,530,85
1734,2021-05-31,50110580,2417,1161,272,716,109
1735,2021-05-31,50110590,1049,1145,233,665,56
1736,2021-05-31,50110600,1156,5510,612,1411,105
1737,2021-05-31,50110610,1494,5778,613,918,111
1738,2021-05-31,50110620,697,689,255,364,39
1739,2021-05-31,50110630,2134,4363,3227,2975,199
1740,2021-05-31,50110640,1094,545,1394,1797,114
1741,2021-05-31,50110650,1902,7474,1753,4015,279
1742,2021-05-31,50110660,2266,10247,2248,3429,225
1743,2021-05-31,50110670,1338,4098,412,1399,126
1744,2021-05-31,50110680,571,292,229,491,38
1745,2021-05-31,50110690,496,276,158,109,61
1746,2021-05-31,50130250,4792,715,3153,948,247
1747,2021-05-31,50130253,5359,705,504,289,171
1748,2021-05-31,50130259,4617,674,212,548,219
1749,2021-05-31,50130310,3791,193,464,479,141
1750,2021-05-31,50130320,3522,285,461,461,144
1751,2021-05-31,50130510,870,279,170,215,56
1752,2021-05-31,50130520,316,359,131,18,66
1753,2021-05-31,50130530,526,130,35,158,162
1754,2021-05-31,50130540,569,348,93,98,90
1755,2021-05-31,50130550,1222,33,296,347,47
1756,2021-05-31,50130560,1327,142,567,78,59
1757,2021-05-31,50130570,863,6483,571,1211,182
1758,2021-05-31,50130580,852,1758,512,625,66
1759,2021-05-31,50130590,1844,2143,1688,397,81
1760,2021-05-31,50130600,1612,2529,797,214,39
1761,2021-05-31,50130610,1484,1667,1152,615,88
1762,2021-05-31,50130620,1023,X,219,39,29
1763,2021-06-30,50110250,5542,954,1085,608,277
1764,2021-06-30,50110253,9367,1059,1739,1601,335
1765,2021-06-30,50110256,5532,134,231,380,244
1766,2021-06-30,50110259,6281,759,1493,1108,254
1767,2021-06-30,50110310,3864,24,217,81,104
1768,2021-06-30,50110320,783,X,X,20,21
1769,2021-06-30,50110330,658,X,6,7,50
1770,2021-06-30,50110510,439,115,15,143,84
1771,2021-06-30,50110520,3584,5116,411,1302,203
1772,2021-06-30,50110530,726,1226,64,239,138
1773,2021-06-30,50110540,3609,6553,2521,3647,486
1774,2021-06-30,50110550,1879,1147,179,712,153
1775,2021-06-30,50110560,1144,763,121,468,133
1776,2021-06-30,50110570,1268,263,132,530,85
1777,2021-06-30,50110580,2417,1161,272,716,109
1778,2021-06-30,50110590,1049,1145,233,665,56
1779,2021-06-30,50110600,1156,5510,612,1411,105
1780,2021-06-30,50110610,1494,5778,613,918,111
1781,2021-06-30,50110620,697,689,255,364,39
1782,2021-06-30,50110630,2134,4363,3227,2975,199
1783,2021-06-30,50110640,1094,545,1394,1797,114
1784,2021-06-30,50110650,1902,7474,1753,4015,279
1785,2021-06-30,50110660,2266,10247,2248,3429,225
1786,2021-06-30,50110670,1338,4098,412,1399,126
1787,2021-06-30,50110680,571,292,229,491,38
1788,2021-06-30,50110690,496,276,158,109,61
1789,2021-06-30,50130250,4792,715,3153,948,247
1790,2021-06-30,50130253,5359,705,504,289,171
1791,2021-06-30,50130259,4617,674,212,548,219
1792,2021-06-30,50130310,3791,193,464,479,141
1793,2021-06-30,50130320,3522,285,461,461,144
1794,2021-06-30,50130510,870,279,170,215,56
1795,2021-06-30,50130520,316,359,131,18,66
1796,2021-06-30,50130530,526,130,35,158,162
1797,2021-06-30,50130540,569,348,93,98,90
1798,2021-06-30,50130550,1222,33,296,347,47
1799,2021-06-30,50130560,1327,142,567,78,59
1800,2021-06-30,50130570,863,6483,571,1211,182
1801,2021-06-30,50130580,852,1758,512,625,66
1802,2021-06-30,50130590,1844,2143,1688,397,81
1803,2021-06-30,50130600,1612,2529,797,214,39
1804,2021-06-30,50130610,1484,1667,1152,615,88
1805,2021-06-30,50130620,1023,X,219,39,29
